WKT,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,snippet
"POLYGON Z ((0.779997590669827 42.0212648312506 0,0.781248231417868 42.0206101936505 0,0.78213078491876 42.0207678267743 0,0.781167438062006 42.0207935970035 0,0.781221567119385 42.0215197084507 0,0.780607099106834 42.0217131383852 0,0.782022808352355 42.0229464830939 0,0.78163157582146 42.0247811771094 0,0.779676021401995 42.0242328544072 0,0.779461608862501 42.0244062729055 0,0.780120373059936 42.0257211737288 0,0.779563895030522 42.0254588554076 0,0.77934870578606 42.0256544541379 0,0.779734826458995 42.0265349612741 0,0.779259611844935 42.0265035707782 0,0.779036181427744 42.0269357648053 0,0.777077612230591 42.0278966564033 0,0.772031895319708 42.0291675513329 0,0.771439998381036 42.027646742404 0,0.77102159718877 42.0274092600193 0,0.771715234630206 42.026016994663 0,0.77312589328012 42.0245498569234 0,0.775031998178552 42.0236693998415 0,0.774098413583227 42.0225563011472 0,0.774067435329107 42.0214533062139 0,0.776207405152768 42.0209768901987 0,0.777618627998703 42.0211965912553 0,0.77865745664001 42.0218529847493 0,0.779578841128749 42.0218930113303 0,0.779997590669827 42.0212648312506 0))","2012250158",,,,,,"-1","0","-1",,,
"POLYGON Z ((1.26160137027643 42.2023807179071 0,1.2613385128335 42.2021875993584 0,1.26214317311594 42.2016511551544 0,1.2601261532544 42.2019891185861 0,1.2614726217707 42.2018174538757 0,1.26217535807158 42.2012595526667 0,1.2631302238723 42.20110398216 0,1.26356473876694 42.200428064117 0,1.26415482560576 42.2004817070187 0,1.26460544034961 42.2013561061318 0,1.2651204204026 42.2004226957666 0,1.26578024558648 42.2007821104969 0,1.26728764492852 42.2001383764168 0,1.26854828393681 42.2002778483821 0,1.26912764897266 42.201940816785 0,1.27106420486571 42.2020320070524 0,1.27141826069941 42.203061974701 0,1.27051168011446 42.204408446071 0,1.27079063085678 42.2046820310111 0,1.27128951960549 42.2041241297954 0,1.27172403733423 42.20412949343 0,1.27219074789569 42.2054169528193 0,1.27170258704611 42.2057710058604 0,1.27069944081871 42.2057388215112 0,1.27026490503024 42.2062496624641 0,1.26999133870236 42.2060016800321 0,1.27054923456416 42.2052238378574 0,1.26948708164181 42.2056905448383 0,1.26946025564898 42.2048322379089 0,1.26895600057651 42.2049502565408 0,1.26910083814206 42.2045532891192 0,1.2700127891591 42.2043923543196 0,1.26981966871504 42.2041080402807 0,1.26954071819963 42.203957837357 0,1.26941197297524 42.2041992364921 0,1.26848392912951 42.2042797050412 0,1.2687896983752 42.2037915422464 0,1.26801185487755 42.2031424494895 0,1.2680279464837 42.2027615756561 0,1.26718573070664 42.2023753395593 0,1.26642934826009 42.2025148163129 0,1.26634351582661 42.2021554004436 0,1.26521699174944 42.2030834474988 0,1.26503460502421 42.203754000618 0,1.26454644327502 42.203914934225 0,1.2642674912209 42.2034482306808 0,1.26383297480105 42.2037218168797 0,1.2643211395994 42.204387003951 0,1.26323752776254 42.2044889304995 0,1.26322680079821 42.2049502703238 0,1.26377397069568 42.2047947009311 0,1.26367204855596 42.2051702106175 0,1.2626474456574 42.2053794253244 0,1.26160137027643 42.2023807179071 0))","2012250159",,,,,,"-1","0","-1",,,
"POLYGON Z ((0.802504108291992 42.4375361257133 0,0.801896636834625 42.4375244764154 0,0.801920230091225 42.4368495247815 0,0.801616497813048 42.4368436990643 0,0.801671553185794 42.4352688119313 0,0.803501761068057 42.435078768109 0,0.803525335081788 42.4344038154593 0,0.804740219344872 42.4344270922009 0,0.805722032315004 42.4324196800413 0,0.807248436217892 42.4322237588925 0,0.807224903950619 42.4328987134835 0,0.808751315641004 42.4327027724803 0,0.808353517929056 42.4353967850386 0,0.80804979129577 42.4353909765261 0,0.808018422749363 42.4362909158997 0,0.807410961134196 42.4362792960994 0,0.807348202310181 42.4380791736805 0,0.807955681344726 42.4380907942102 0,0.807939995035962 42.4385407636526 0,0.807332511722264 42.4385291429419 0,0.807301129466846 42.4394290813893 0,0.80669363783239 42.4394174570976 0,0.806685789873471 42.4396424416046 0,0.806382043075608 42.4396366282063 0,0.806405589936293 42.438961674837 0,0.804886873693812 42.4389325964227 0,0.80547865558116 42.4393941988624 0,0.805462950893101 42.4398441675018 0,0.806070446148734 42.4398557984095 0,0.806007641163092 42.4416556732495 0,0.805088518059755 42.4418632087213 0,0.805305884175311 42.4443438515057 0,0.804698345872228 42.4443322155581 0,0.80472977076325 42.4434322794521 0,0.80442600605738 42.4434264604535 0,0.804504572901442 42.4411766199199 0,0.804813039813634 42.4410474479566 0,0.804551708653647 42.4398267151079 0,0.804247961400142 42.4398208960344 0,0.804263674768519 42.4393709277596 0,0.803656184932289 42.4393592873834 0,0.803687619269506 42.438459351078 0,0.802504108291992 42.4375361257133 0))","2012250160",,,,,,"-1","0","-1",,,
"POLYGON Z ((0.990447657716666 42.4678903410775 0,0.989833768067531 42.4684007784363 0,0.988576344704327 42.4679734723355 0,0.987971368977807 42.4688228729576 0,0.987128548121991 42.4693123782138 0,0.98570587201353 42.4691072741925 0,0.986245519534991 42.4687790534151 0,0.986192073003917 42.4683593615202 0,0.985926661216318 42.4684807735547 0,0.985338158075298 42.4678670658226 0,0.984052315931147 42.4681371322388 0,0.983186254453119 42.4674554923589 0,0.982150491447139 42.4677029216828 0,0.981872465548692 42.4672702678633 0,0.980655355145637 42.4669156282229 0,0.980090370276236 42.4672748950878 0,0.979019289739485 42.4672965363298 0,0.979064302441955 42.4668425554126 0,0.976763857939887 42.4663246793484 0,0.9760103521625 42.4655504156361 0,0.976061049403894 42.464731815539 0,0.976861772449328 42.4644172533755 0,0.975892515845373 42.463733736694 0,0.974657523786953 42.4620504146561 0,0.972293051861653 42.4614502676534 0,0.971727007323185 42.4622192227487 0,0.970866751972485 42.4619293295762 0,0.969985423453083 42.4622919512965 0,0.9691592840822 42.4622638071412 0,0.968979633107787 42.4618013462971 0,0.969707272714228 42.4614900423696 0,0.968027384966408 42.4605957489889 0,0.971672012607721 42.4610970716753 0,0.970832750863298 42.4597809288554 0,0.968683490737797 42.459675315645 0,0.96764754530522 42.4589905472669 0,0.968058114935572 42.4587051499609 0,0.966302472461229 42.4586514971853 0,0.965108705548559 42.45795940268 0,0.964256422148634 42.4579892947158 0,0.961777390594312 42.4566169306205 0,0.961235499126303 42.456638811389 0,0.961732912494013 42.4563009490235 0,0.960811758119914 42.4563926288489 0,0.958591777418328 42.455285963612 0,0.958589416456974 42.4549842392914 0,0.962243971065059 42.4549794817824 0,0.963054452521564 42.4553000742852 0,0.964477375254985 42.4570814162511 0,0.965711906830085 42.4565134783179 0,0.967832323052791 42.4566614106316 0,0.968586180081031 42.4562897916972 0,0.969511147941838 42.4562679094356 0,0.96829992592096 42.455739887269 0,0.969783371216194 42.4559350262209 0,0.968901872877007 42.455176458486 0,0.97071061137816 42.4556542675548 0,0.973470461653592 42.4569030751216 0,0.974573596078154 42.4583341790906 0,0.975939041301246 42.4587027586595 0,0.975323963071859 42.4591083964781 0,0.976236662506295 42.4592798601589 0,0.976535811081428 42.4598097097367 0,0.978934426420414 42.4593477253441 0,0.980359248560111 42.4597623278479 0,0.981031509681088 42.4612668249714 0,0.982454667436893 42.4619245184759 0,0.982087057973008 42.4624831385814 0,0.981159112486986 42.4627842387792 0,0.981108913336966 42.4634002278685 0,0.981805481382043 42.4632976765671 0,0.982591439076173 42.4638203213771 0,0.982578886261035 42.4645900659245 0,0.981804462859213 42.4651280148311 0,0.984282765765725 42.4646515633242 0,0.985283912311373 42.4647231995822 0,0.985452978884618 42.4651404218048 0,0.984542094921854 42.4659990611383 0,0.984767018529779 42.4663812450394 0,0.987376520659451 42.4669359066136 0,0.988374341188997 42.46673279112 0,0.989395692568998 42.4671244394033 0,0.990303232090841 42.4670818212182 0,0.990447657716666 42.4678903410775 0))","2012250161",,,,,,"-1","0","-1",,,
"POLYGON Z ((1.43673315954369 42.2198839182082 0,1.43633341244996 42.2197385633692 0,1.43543947645443 42.2200061906283 0,1.43493813183234 42.2196196047251 0,1.4353785631815 42.2192058907209 0,1.43496526283721 42.2185207043742 0,1.4353529144536 42.2180662969865 0,1.43438576293243 42.2180331163984 0,1.43370023732187 42.2174841175312 0,1.43378953559932 42.2160462915429 0,1.43447481170483 42.2155160023041 0,1.43568999870575 42.2163920077068 0,1.43876280559899 42.2171733727674 0,1.44042913064363 42.2182953069595 0,1.44070219438554 42.2192184082414 0,1.44035505952846 42.2202130264909 0,1.43925789870075 42.2199982388316 0,1.43870799737002 42.2204904252443 0,1.43799848184974 42.2198212055135 0,1.43673315954369 42.2198839182082 0))","2012250162",,,,,,"-1","0","-1",,,
"POLYGON Z ((0.797690106602821 42.3753513012506 0,0.797076945073374 42.3755196286763 0,0.797403971285187 42.3748505027837 0,0.796546494137066 42.3750591599287 0,0.796501540707601 42.3746080223583 0,0.795886809804148 42.3748213405487 0,0.795000129642415 42.3741288777498 0,0.79503161593829 42.3732289364983 0,0.793530249299269 42.3727497735392 0,0.793538125860096 42.372524788387 0,0.792021024302418 42.37249557633 0,0.791398415998381 42.3729338554999 0,0.790184728459265 42.3729104646274 0,0.790161062221971 42.3735854184359 0,0.789258679857423 42.373342882019 0,0.78958419779834 42.3727187767584 0,0.789282355495134 42.3726679285917 0,0.789313921808946 42.371767990534 0,0.790216282096507 42.3720105261036 0,0.790543360573002 42.3713414206839 0,0.791453603640637 42.3713589616724 0,0.792076195606214 42.3709206816768 0,0.792099839071586 42.3702457266806 0,0.793017945064949 42.3700382698228 0,0.79306520956077 42.3686883586297 0,0.792466285086453 42.3684516894567 0,0.792194404937964 42.3675459057934 0,0.793096717480392 42.3677884176944 0,0.793136100339051 42.3666634912314 0,0.794381157355318 42.3657869060193 0,0.79471602725124 42.3648928006281 0,0.795953161469124 42.3642411825288 0,0.79596889251856 42.3637912108555 0,0.796591377100046 42.3633529033684 0,0.797509368419372 42.3631454075697 0,0.79753294729752 42.3624704491861 0,0.796934063180879 42.3622338040672 0,0.797261015989069 42.3615646755797 0,0.797867753247863 42.3615763326575 0,0.798458778969226 42.3620379591334 0,0.799368892585837 42.3620554341971 0,0.799999187078293 42.3613921206004 0,0.801835086065335 42.3609770649591 0,0.802154137909681 42.3605329078871 0,0.80367879901178 42.3603369921453 0,0.804005670320434 42.3596678422765 0,0.804915753180284 42.3596852725729 0,0.805864981455679 42.3585777579296 0,0.807086230258339 42.3583759887456 0,0.807101878710342 42.3579260132489 0,0.808315291647932 42.3579492184444 0,0.808323111387916 42.3577242304761 0,0.809233168773852 42.3577416258155 0,0.809777356865636 42.3595531238901 0,0.810671817877297 42.3600204847841 0,0.810656193749953 42.3604704611906 0,0.81277195343106 42.3607359865205 0,0.812787562607371 42.3602860094987 0,0.814001025563575 42.3603091555591 0,0.814008825665458 42.3600841668287 0,0.814304391540957 42.3603149400694 0,0.815821222644942 42.3603438505882 0,0.816093418119424 42.3612495863312 0,0.814879935312263 42.3612264620017 0,0.813635246943567 42.3621032792749 0,0.813619642823125 42.3625532564083 0,0.81238271726376 42.3632050704307 0,0.81267829110911 42.3634358479483 0,0.812345243936523 42.3642850144632 0,0.812647067517406 42.3643358014374 0,0.812608035956863 42.3654607430832 0,0.811993446537152 42.3656741513261 0,0.811977828808597 42.3661241277312 0,0.810756442266893 42.3663259456633 0,0.810740815293219 42.3667759216439 0,0.809503776519357 42.3674277015426 0,0.809114360409306 42.3698967677656 0,0.808211951055883 42.3696543799889 0,0.808251066725138 42.3685294424735 0,0.808857875537915 42.3685410429726 0,0.8088969781581 42.3674161047518 0,0.805583089988878 42.3666773034698 0,0.805559593754443 42.3673522650478 0,0.806150729846891 42.3678138539591 0,0.807060931592199 42.3678312698746 0,0.807947662452255 42.3685236410431 0,0.80790854137717 42.3696485783312 0,0.806687074809804 42.3698503509334 0,0.806368004450632 42.370294519562 0,0.805154355509459 42.370271288318 0,0.804516184425464 42.3711596154002 0,0.803917191248874 42.3709230046056 0,0.803948546721602 42.3700230574124 0,0.803341725638492 42.3700114306488 0,0.803326043787809 42.3704614040614 0,0.802719218738773 42.3704497739065 0,0.802703532202656 42.3708997471417 0,0.801793288875561 42.3708822956198 0,0.800859496357427 42.3715397957878 0,0.800252661994859 42.3715281522963 0,0.799936679379553 42.3718823072314 0,0.800189840843071 42.3733280415849 0,0.798944708464832 42.374204687275 0,0.798921135017501 42.3748796449135 0,0.798314269230435 42.3748679904684 0,0.797690106602821 42.3753513012506 0),(0.797179178751589 42.3725948155299 0,0.796588066957794 42.3721331811218 0,0.79660379782134 42.3716832098776 0,0.797194905712196 42.3721448440992 0,0.797930973339341 42.3719338496028 0,0.798408584240061 42.3721681604249 0,0.798377147322385 42.3730681039331 0,0.798976138530205 42.3733047436025 0,0.79895256610128 42.3739797013604 0,0.798050141384142 42.3737372332504 0,0.798073723214993 42.3730622758722 0,0.797179178751589 42.3725948155299 0))","2012250163",,,,,,"-1","0","-1",,,
"POLYGON Z ((0.80134703174175 42.3749712278615 0,0.800430448409169 42.3751337530857 0,0.800446153496954 42.3746837808705 0,0.80197901022914 42.3742629099853 0,0.801963316316778 42.3747128826518 0,0.80134703174175 42.3749712278615 0))","2012250163",,,,,,"-1","0","-1",,,
"POLYGON Z ((0.801761901693443 42.3717822413315 0,0.801746207592369 42.3722322141727 0,0.801139366201471 42.3722205752665 0,0.801155064627762 42.3717706026077 0,0.801587698130664 42.3715537636526 0,0.801761901693443 42.3717822413315 0))","2012250163",,,,,,"-1","0","-1",,,
"POLYGON Z ((0.810203897566796 42.3577601729166 0,0.810749932912824 42.3577706020099 0,0.810734310632288 42.3582205786632 0,0.810127600361965 42.3582089904092 0,0.810203897566796 42.3577601729166 0))","2012250163",,,,,,"-1","0","-1",,,
"POLYGON Z ((1.39535538942983 41.6588627451871 0,1.39462046609842 41.659361638188 0,1.39437906635375 41.6592221637517 0,1.39421276602472 41.6584496878092 0,1.39469019840927 41.6582136522287 0,1.39370314073867 41.6572105081081 0,1.39450243562534 41.6563843853403 0,1.3946526330568 41.6549574491731 0,1.39548948233931 41.654962811564 0,1.39580598103843 41.6544263686756 0,1.39720072994601 41.6544317299447 0,1.39977564176874 41.6521250227401 0,1.39954496879589 41.6514920216719 0,1.40021015512042 41.6511057817406 0,1.401057734235 41.6513310852928 0,1.40163709056913 41.6510896849128 0,1.40098262669314 41.6500275315757 0,1.40171755327974 41.6502581995932 0,1.40225399446534 41.6500758081405 0,1.40277434449349 41.6503601212104 0,1.40373457490053 41.6501455419654 0,1.40412617911301 41.6504566772347 0,1.40533853594403 41.6499953340786 0,1.4058588862463 41.650327926724 0,1.4088522297352 41.6496680955931 0,1.40937794425831 41.6499309508691 0,1.40836407005327 41.6503279207615 0,1.40840162277528 41.6506873368563 0,1.40755404411581 41.6506122370781 0,1.40647579751615 41.6509770201067 0,1.40636851138753 41.6515563778565 0,1.40700687820574 41.6516636647265 0,1.40923311268589 41.6517226675068 0,1.41147543737646 41.6510842962778 0,1.41307403822693 41.6518889553921 0,1.4142595722512 41.6513203239159 0,1.41440977470283 41.6509448137439 0,1.41495158072021 41.650875074979 0,1.41535927788235 41.6511593885311 0,1.41770888973078 41.6502152446299 0,1.41925053670641 41.6513895746374 0,1.42114212184711 41.6509018818201 0,1.42009606286555 41.6515992590077 0,1.41957571405611 41.6515563447151 0,1.41942014751963 41.6518943037551 0,1.41817560013957 41.651534890756 0,1.41719927799639 41.6520820641659 0,1.41694714884895 41.6517441062683 0,1.41648044469613 41.6517709295281 0,1.41560068412944 41.6527740781306 0,1.41593864370231 41.6530583917976 0,1.41481747974351 41.6529671992241 0,1.41312768968362 41.6535197388994 0,1.4130418605444 41.6538523331318 0,1.41238203440327 41.6533695370032 0,1.41101410875702 41.6536753122522 0,1.41152909783493 41.6547857460107 0,1.41250006008399 41.6552578122931 0,1.41187242588542 41.6559230020261 0,1.41114822824976 41.6556494183824 0,1.41154519728203 41.656083935359 0,1.41104094470045 41.6568242265445 0,1.41004316117178 41.6564379908263 0,1.40868059904187 41.6565881980267 0,1.40560679099455 41.6577200984159 0,1.40526883231436 41.6576020818943 0,1.40569798355735 41.6570763677072 0,1.40513471961586 41.6570817334719 0,1.40608421920698 41.6565613824591 0,1.4038955406178 41.6575859922804 0,1.40394918089045 41.6566901339661 0,1.40279583285476 41.6572212142767 0,1.40196434634391 41.6569529951616 0,1.40171222007934 41.6572426748603 0,1.40112213372421 41.657215854167 0,1.40107922212099 41.6580795257946 0,1.39898172919405 41.656979824848 0,1.39774254972599 41.6573875237506 0,1.39783911384033 41.6584335856802 0,1.39738850712341 41.6593938179973 0,1.39709346313014 41.6591792417768 0,1.39637999703217 41.6596137616319 0,1.39535538942983 41.6588627451871 0))","2012250164",,,,,,"-1","0","-1",,,
"POLYGON Z ((1.47352302124902 42.37864166704 0,1.47382767875289 42.3786006932128 0,1.47352847151044 42.3784165949725 0,1.47321945374487 42.378637625664 0,1.47355572194664 42.377291234314 0,1.47294859987875 42.3772831511371 0,1.47296277507787 42.3766979636782 0,1.47358297076111 42.3761658734638 0,1.47292060041176 42.3759319099677 0,1.47236874860113 42.3761497044858 0,1.47238511013929 42.3754744882336 0,1.47299221456454 42.3754825741614 0,1.47330666778353 42.3750364714626 0,1.47512796999636 42.3750607046755 0,1.47516607568619 42.3734851976154 0,1.47456443539989 42.3732520511241 0,1.47458077175991 42.3725768338388 0,1.47700908193601 42.372609109812 0,1.47790339864257 42.3732964184211 0,1.47912299823814 42.3730874549597 0,1.47910671024086 42.3737626736107 0,1.4794102551588 42.3737666990273 0,1.47969751801997 42.3744459423953 0,1.47907956233477 42.3748880378703 0,1.47936139749757 42.3757923547541 0,1.47875428828837 42.3757843025501 0,1.4787488571886 42.3760093753135 0,1.47964324045307 42.3766966709818 0,1.48085747725664 42.3767127630859 0,1.48086832460209 42.3762626171648 0,1.4814808604259 42.3760455852546 0,1.48150796655967 42.3749202199694 0,1.48243487242371 42.3742570554521 0,1.48244029002792 42.37403198228 0,1.48152965040998 42.3740199275813 0,1.48154591260024 42.3733447082018 0,1.48215299909891 42.3733527452517 0,1.48394178719214 42.3747272773526 0,1.48362741003225 42.3751734104351 0,1.48423992614281 42.3749563634194 0,1.48422910337286 42.3754065101014 0,1.48483621048339 42.3754145332574 0,1.48482539179725 42.3758646800725 0,1.48543250354894 42.3758727001415 0,1.48541628149487 42.3765479204363 0,1.48631615086366 42.3770100917872 0,1.48628912853858 42.3781354591641 0,1.48750339679685 42.3781514812756 0,1.4875141972211 42.3777013341286 0,1.48872306195362 42.37794241686 0,1.48873385358889 42.3774922693981 0,1.48812672537171 42.3774842665656 0,1.48813212326325 42.3772591928833 0,1.48905360155919 42.3768210482971 0,1.48933343101646 42.3778153723236 0,1.48902662835185 42.3779464171342 0,1.48899425846557 42.3792968593916 0,1.48777456777359 42.3795059262431 0,1.48684223507331 42.3803942064586 0,1.48714581295711 42.3803982118982 0,1.48712960675101 42.3810734321934 0,1.48803495170491 42.381310517452 0,1.48801335531865 42.382210811401 0,1.48832234028452 42.3819897403624 0,1.48983487728316 42.3822348142089 0,1.48981869884887 42.3829100351249 0,1.48921151813241 42.3829020372154 0,1.48918993735293 42.3838023314024 0,1.48857195312021 42.3842444769166 0,1.48913058511406 42.3862781395825 0,1.48882697856289 42.3862741389516 0,1.48850717729898 42.3869453575477 0,1.48789995806367 42.38693735208 0,1.48817872963944 42.3879766922757 0,1.48785135089359 42.3889630110534 0,1.48815497026548 42.3889670144719 0,1.48814417015877 42.3894171609095 0,1.48753692714109 42.3894091531431 0,1.48782434474544 42.3900883768297 0,1.48690806613479 42.3903014343322 0,1.48720628817938 42.3905305134233 0,1.48717386501048 42.391880951527 0,1.4863898254993 42.3916454607111 0,1.48595933232939 42.3918649217525 0,1.48595392391445 42.3920899946336 0,1.48656119226899 42.392098011191 0,1.4865503795908 42.3925481570056 0,1.4850267864445 42.3927531820271 0,1.48469608364968 42.3938745334404 0,1.48409962946142 42.3934163614899 0,1.48411045998126 42.3929662162537 0,1.48350318388462 42.3929581865821 0,1.48321038276659 42.3925040254562 0,1.48199584030081 42.3924879534589 0,1.4817225768199 42.3912235279037 0,1.48203379741854 42.3909124462233 0,1.4814319660696 42.3906793334085 0,1.48175186228153 42.3900081365284 0,1.48115004062496 42.3897750223527 0,1.48119343999368 42.3879744424488 0,1.48058621283417 42.3879663980871 0,1.48060249307566 42.387291180651 0,1.47817361311934 42.3872589717698 0,1.47820622394579 42.3859085381578 0,1.47882429598391 42.3854664500859 0,1.47884059368149 42.3847912329065 0,1.47823883253082 42.3845581042512 0,1.47825513598383 42.3838828871481 0,1.47764794908353 42.383874827804 0,1.47767513109628 42.3827494661076 0,1.47676980699252 42.3825122993159 0,1.47650430242921 42.3809327602964 0,1.47559356561117 42.3809206568666 0,1.47531176400405 42.3800163319993 0,1.47439559342522 42.3802292914476 0,1.47379934204551 42.379771068148 0,1.47288862316135 42.3797589435431 0,1.47352302124902 42.37864166704 0),(1.48660064377713 42.3828676095845 0,1.48708098479362 42.3830990925252 0,1.4870701792328 42.3835492392019 0,1.48615940013719 42.3835372191522 0,1.48617561813695 42.3828619994506 0,1.48660064377713 42.3828676095845 0))","2012250165",,,,,,"-1","0","-1",,,
"POLYGON Z ((1.48093231890518 42.3736067556155 0,1.48032089022478 42.3737787704566 0,1.48002277126511 42.373549674511 0,1.48033391028176 42.3732385952579 0,1.48004447522586 42.3726493825262 0,1.48157301500912 42.3722193423957 0,1.4818548753104 42.3731236539811 0,1.48124779110191 42.3731156153876 0,1.48123694766219 42.3735657615909 0,1.48093231890518 42.3736067556155 0))","2012250165",,,,,,"-1","0","-1",,,
"POLYGON Z ((1.47251125853536 42.3727744310148 0,1.47396279969343 42.3730189015376 0,1.47394100859194 42.3739191909188 0,1.47243419138209 42.3734488389675 0,1.47251125853536 42.3727744310148 0))","2012250165",,,,,,"-1","0","-1",,,
"POLYGON Z ((1.47651165708197 42.3705761980517 0,1.47736153899904 42.3705874857669 0,1.47763246344271 42.3719419524538 0,1.47702539174354 42.3719338916826 0,1.47703626463698 42.3714837462309 0,1.47642919757925 42.3714756823739 0,1.47651165708197 42.3705761980517 0))","2012250165",,,,,,"-1","0","-1",,,
"POLYGON Z ((1.47798584033324 42.3723969330169 0,1.47853220908362 42.37240418336 0,1.47852134652223 42.3728543290521 0,1.47791426578588 42.372846272848 0,1.47798584033324 42.3723969330169 0))","2012250165",,,,,,"-1","0","-1",,,
