WKT,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,snippet
"POLYGON Z ((2.14726074931495 41.442435387031 0,2.14729701144808 41.4424086335706 0,2.14735116878607 41.4423865164484 0,2.14736965352528 41.4423461200689 0,2.14742416446463 41.4422969832747 0,2.14740715345991 41.442224797844 0,2.14733551374511 41.4422107557359 0,2.14728810768551 41.4421743746694 0,2.14727714052057 41.4420977303084 0,2.14729058380103 41.4419852372112 0,2.14730906845957 41.4419448408379 0,2.14735184553677 41.4418776022584 0,2.14740013562554 41.4418464342022 0,2.14746632075632 41.4418199024563 0,2.14756248814411 41.441789089138 0,2.14783179851389 41.4417910844451 0,2.14793371472392 41.4417783282423 0,2.14804173337359 41.4417566097233 0,2.14813150346026 41.4417572745213 0,2.14817286612774 41.4417981142032 0,2.14820220059505 41.4418433685173 0,2.14821352215763 41.4418929931592 0,2.14825506162597 41.4419203229897 0,2.14836900621563 41.4419031517504 0,2.14845883538582 41.4418993130206 0,2.14856098711933 41.4418685431652 0,2.14862770156991 41.4418014812759 0,2.14877204005514 41.441748504891 0,2.14885042926683 41.4417040478101 0,2.14899981064589 41.4417231678155 0,2.14905331968852 41.4417505859048 0,2.14914297213788 41.4417602564638 0,2.14920803887283 41.4418192859379 0,2.14926101871775 41.441887233409 0,2.14924224118245 41.4419501464842 0,2.14932543873038 41.4419957988454 0,2.14934256943671 41.4420589774645 0,2.14936597894148 41.4420996839584 0,2.14943198712858 41.4420866609034 0,2.14949177537466 41.4420916066649 0,2.1495153613886 41.442118803303 0,2.14952111089279 41.4421368606503 0,2.14953249230999 41.4421819818946 0,2.14953202190743 41.4422180080974 0,2.14952017007573 41.4422089130559 0,2.14953166910496 41.4422450277493 0,2.14954897647148 41.4422946965117 0,2.14955431440641 41.4423442767838 0,2.14957156301735 41.4423984488176 0,2.14962442611629 41.4424754026731 0,2.14962970532696 41.4425294862161 0,2.14962923497243 41.4425655124176 0,2.149658629587 41.442606263092 0,2.14969371504431 41.4426695743721 0,2.14969289198123 41.442732620224 0,2.14972216913281 41.4427823774324 0,2.14975778381855 41.4428051592165 0,2.14980448633375 41.4428955785804 0,2.14989331760183 41.4429682944208 0,2.14992177215869 41.4430810974304 0,2.14992112563057 41.4431306334564 0,2.14991431796698 41.4431936350811 0,2.14996102097008 41.4432840543801 0,2.14999616584757 41.4433428622918 0,2.15006141121953 41.4433883814644 0,2.15006686715243 41.443428955158 0,2.15012630411191 41.4434609202509 0,2.15017952126179 41.4435108542014 0,2.1502028730424 41.4435560637998 0,2.15024987046792 41.443623966607 0,2.15026125263379 41.4436690877749 0,2.15024857788447 41.4437230386575 0,2.15027169477708 41.4437862613413 0,2.15029469421157 41.4438584905701 0,2.15029334293432 41.4439620658926 0,2.1502870055451 41.4439890413345 0,2.15038258740631 41.4440032584368 0,2.15044220126646 41.4440217135449 0,2.15051384366907 41.4440357537392 0,2.15058600824129 41.4440556525659 0,2.15066997284454 41.4440427613955 0,2.15075411357439 41.4440163603374 0,2.15086213505246 41.4439946392046 0,2.15095818669902 41.4439728296255 0,2.15106609064401 41.4439601148511 0,2.15109531069065 41.4440143749903 0,2.1511002977483 41.4440909748428 0,2.1510697863111 41.4441357867697 0,2.15105130333037 41.4441761837483 0,2.15103270292484 41.4442255872745 0,2.15107359938639 41.4443024521321 0,2.15111490681085 41.4443477940465 0,2.15109595422164 41.4444242172341 0,2.15107717768124 41.4444871305911 0,2.15111296985762 41.4444964021363 0,2.15111813305015 41.4445594921561 0,2.15109929779295 41.4446269087904 0,2.1511042261933 41.4447080119103 0,2.15107987551068 41.4447393581722 0,2.15107893633199 41.4448114105743 0,2.15110228919121 41.4448566199903 0,2.15111971581242 41.4448972819618 0,2.15112493773266 41.4449558687023 0,2.15114077962992 41.4451181190946 0,2.15123947321281 41.4451233510315 0,2.15126039132275 41.4451257572229 0,2.15130240359939 41.4451170597688 0,2.15132687168436 41.4450767069117 0,2.15133312073468 41.4450564863274 0,2.15135967172852 41.4450859563055 0,2.15141039739689 41.4450975897785 0,2.15144648332629 41.4450843448461 0,2.15142010832052 41.4450413650617 0,2.15140881314047 41.4449894890962 0,2.15140934122693 41.444948959618 0,2.15137991513754 41.4449104610246 0,2.15138120605403 41.4448113889655 0,2.15139963034137 41.4447754952136 0,2.15138220357599 41.4447348332823 0,2.15136504088632 41.4446739066084 0,2.15135034258119 41.4446535314879 0,2.15133916510069 41.4443629598266 0,2.15136650797271 41.444331635581 0,2.15139376280434 41.4443070662422 0,2.15141218693746 41.4442711724837 0,2.15142163369198 41.4442352124995 0,2.15147543917032 41.4442401130996 0,2.1515141357224 41.4442561615064 0,2.15155626473299 41.4442384574005 0,2.15158633591861 41.4442274199138 0,2.15163145734295 41.4442097378498 0,2.15166748407676 41.4442009961172 0,2.15169752589925 41.4441922102392 0,2.15173942021222 41.4441925191705 0,2.15177221987373 41.4442017684444 0,2.15177136945334 41.4442670659516 0,2.1517800535706 41.4442896485285 0,2.15181552318523 41.4443236878751 0,2.15183629444831 41.4443373521507 0,2.15187211597626 41.4443443718219 0,2.15190808411333 41.444340133291 0,2.1519412650218 41.4443201112203 0,2.15195053558015 41.4442976610197 0,2.15196884213292 41.4442707737222 0,2.15204083694068 41.4442577933109 0,2.15213102094179 41.4442269320834 0,2.15220905919431 41.4442094924005 0,2.15226861516038 41.444232449845 0,2.1523335699683 41.4443004841301 0,2.15236267400614 41.4443637505096 0,2.15246371439855 41.4444185394837 0,2.152612751578 41.44446467452 0,2.15277434464589 41.4444658647489 0,2.15289850526931 41.4445838755393 0,2.15288507105264 41.4446963693282 0,2.15288442674156 41.4447459053783 0,2.15287210538448 41.4447728368953 0,2.15292474000406 41.4448678023667 0,2.15300753391129 41.4449449750421 0,2.15304819890071 41.4450398523233 0,2.15302930692442 41.4451117725628 0,2.15296276922311 41.4451653271463 0,2.15300959497985 41.4452467386763 0,2.15304468509139 41.4453100489498 0,2.15298378079934 41.4453906672683 0,2.1529471092952 41.4454489454516 0,2.15289271695041 41.4454890782974 0,2.15277782986397 41.445578306383 0,2.15274133382472 41.4456230746669 0,2.15272827990549 41.4457062971167 0,2.1527426273629 41.4457536917216 0,2.15270331443932 41.4457849281215 0,2.15265508249108 41.445811595103 0,2.15263052705019 41.4458587031568 0,2.15260315482986 41.4458922793323 0,2.15258115237266 41.4459731839882 0,2.15250020746441 41.4459838469385 0,2.15243079310947 41.4460283725951 0,2.15237651718392 41.4460594986339 0,2.1523191900524 41.4460951058703 0,2.15229463425939 41.4461422138467 0,2.15229099692329 41.4461917278242 0,2.15229029350856 41.4462457671291 0,2.15231661095021 41.4462932499905 0,2.15233377493391 41.4463541765179 0,2.15232424043092 41.4463968914788 0,2.15231458868158 41.446448612989 0,2.15229625233435 41.4464777519646 0,2.15228369591953 41.4465226965059 0,2.15227111017689 41.4465698926828 0,2.15225556116329 41.4466148151667 0,2.15221621817013 41.4466483030259 0,2.15221850724872 41.4467023643801 0,2.15222405270565 41.4467361830511 0,2.15221756926497 41.4467744167787 0,2.152211056504 41.446814902143 0,2.15223737411062 41.4468623850195 0,2.15222191293669 41.4469005525835 0,2.1522035471049 41.4469319431778 0,2.15219718088259 41.4469611703533 0,2.15224787885064 41.4469750551058 0,2.15224738055969 41.4470133329412 0,2.152244329356 41.4470178141619 0,2.15222584625276 41.4470582113084 0,2.1521984439978 41.4470940390112 0,2.1521650858542 41.4471275709575 0,2.15212888166601 41.4471498226503 0,2.15211386009837 41.4471542156382 0,2.15208701476347 41.4471472622057 0,2.15202138308518 41.4471310154459 0,2.15197353102755 41.4471284108401 0,2.15188695130106 41.4471120095741 0,2.1518002836388 41.4471023631544 0,2.15170469691096 41.4470881471916 0,2.15161797064352 41.4470830039091 0,2.15152839848842 41.447066580304 0,2.1514626496821 41.4470593397749 0,2.15137601149944 41.4470474413999 0,2.15133126948702 41.4470358520571 0,2.15128332949783 41.4470400020755 0,2.15122338982986 41.4470463153888 0,2.15115737694 41.4470593394163 0,2.15110638563974 41.4470679705517 0,2.15106149690148 41.4470676392876 0,2.15099557202293 41.4470739083118 0,2.1509178235868 41.4470688307615 0,2.15086078836494 41.4470819208834 0,2.15078893701151 41.4470836423355 0,2.15077676114407 41.4470993154224 0,2.15077608581276 41.4471511030611 0,2.15074263882356 41.4471913894967 0,2.15069106006226 41.4472450531741 0,2.15065482594559 41.4472695560334 0,2.1506363417865 41.4473099529126 0,2.15060277715441 41.4473592458499 0,2.15056965301597 41.4473747642329 0,2.15051866139449 41.4473833951043 0,2.15049703765833 41.447435028041 0,2.15048145783552 41.4474822019009 0,2.15051710470512 41.4475027318223 0,2.1505285464319 41.4475433496695 0,2.15055829625053 41.4475570804718 0,2.15055809065892 41.447572841925 0,2.15059420750627 41.4475573456441 0,2.15064508178606 41.4475577212856 0,2.15067782424167 41.4475714741532 0,2.15073474247274 41.4475673906727 0,2.15073151495355 41.4475853816691 0,2.15071922151774 41.4476100612926 0,2.15073673669921 41.4476439683988 0,2.15075134737934 41.4476710985005 0,2.15076255437387 41.4477297294146 0,2.15072913643768 41.4477677642031 0,2.15072555652994 41.4478127748328 0,2.15068908717866 41.4478552907868 0,2.15066188931039 41.4478753566547 0,2.15064991883309 41.4478752682716 0,2.15062307336428 41.447868314497 0,2.15058654517571 41.4479153336893 0,2.15056814889527 41.4479489756428 0,2.15052587034586 41.4479779375301 0,2.15049834927579 41.4480227713535 0,2.15045331301485 41.4480336980256 0,2.15042901950115 41.4480605408452 0,2.15033618928848 41.4480643589256 0,2.15025843972998 41.4480592809197 0,2.15020137412711 41.4480746223387 0,2.15016549197412 41.4480721054054 0,2.15012121965747 41.4480244894175 0,2.15008586650194 41.4479814430165 0,2.15004696239336 41.4479811555718 0,2.15000145584968 41.4480281082374 0,2.14995014033484 41.4480615068421 0,2.14989559698911 41.4481128963922 0,2.14986587645584 41.4480969137831 0,2.14980620025927 41.4480829616264 0,2.14976098745489 41.4481073978388 0,2.14971275258629 41.4481340635481 0,2.14969482620413 41.4481316791889 0,2.14966223069001 41.448106667865 0,2.14962367934798 41.4480793606513 0,2.14957532682599 41.4481150328443 0,2.1494942023472 41.4481392034574 0,2.14945265842829 41.4481118740609 0,2.14936601924119 41.4480999741643 0,2.14931476217555 41.4481288692111 0,2.14926107133121 41.4481149610338 0,2.14923763037681 41.448076506176 0,2.14918473388423 41.4480018038133 0,2.14919116040123 41.4479680735533 0,2.14919168992305 41.4479275441194 0,2.14915310946663 41.4479024883853 0,2.14911813948503 41.4478301704348 0,2.14912169108404 41.4477874115012 0,2.14906239782391 41.447744187704 0,2.14902103087923 41.4477033483426 0,2.14897981111075 41.4476512507905 0,2.14895642933705 41.4476082926051 0,2.14894522399074 41.4475496615294 0,2.14896391524192 41.4474935034874 0,2.14896465087275 41.4474372126056 0,2.14899851101763 41.4473654038059 0,2.14900781246127 41.4473407022327 0,2.14902054783691 41.4472822482662 0,2.1490093130605 41.4472258688288 0,2.14897689480763 41.4471873475013 0,2.14893238855041 41.4471577441457 0,2.14888477203956 41.4471371251732 0,2.14882835438738 41.4471029299405 0,2.14876002533522 41.4470641428317 0,2.14866135848385 41.4470566571078 0,2.14858944824773 41.4470628804562 0,2.1484546938064 41.4470686385707 0,2.1484399075614 41.4470550179956 0,2.14833493169404 41.4470722556719 0,2.14825110998852 41.4470738869145 0,2.14815531795729 41.4470754294548 0,2.14809250321986 41.4470727124331 0,2.14801516745132 41.4470361100344 0,2.14795836737557 41.4470311856331 0,2.14788372968845 41.4470171216609 0,2.14780606999251 41.4470052871058 0,2.14775534351453 41.4469936520391 0,2.14771949153165 41.4469888827142 0,2.14763569939629 41.4469882618745 0,2.14762100175582 41.4469678862918 0,2.14763637722088 41.4469364742766 0,2.1476635756124 41.446916409126 0,2.1477205818371 41.4469055722285 0,2.14776858086121 41.4468969204264 0,2.14781074205194 41.4468769660915 0,2.14783500672222 41.4468523754604 0,2.14785325677309 41.4468299921224 0,2.14789556520223 41.4467987795811 0,2.14793778521081 41.4467743219284 0,2.14796815276141 41.4467407690598 0,2.14795354344898 41.4467136386133 0,2.14798423500398 41.4466553177548 0,2.1479877872699 41.4466125588539 0,2.14797326635286 41.4465786735044 0,2.14793498176124 41.4465311010175 0,2.14792327668176 41.4465107476378 0,2.14794484321236 41.4464636184633 0,2.14793070532821 41.446400461852 0,2.14790694169692 41.446386774711 0,2.14791090644269 41.4463124929195 0,2.14794420741297 41.4462834654893 0,2.14796263401555 41.446247572319 0,2.14795717918873 41.4462069985556 0,2.14793655545885 41.4461820754102 0,2.14790082175022 41.4461682996045 0,2.1478292659894 41.4461475028656 0,2.14779966471762 41.4461225131902 0,2.14780057810337 41.4460527125011 0,2.14781325536205 41.4459987619335 0,2.147819800226 41.4459560252025 0,2.14779058207849 41.4459017642671 0,2.14776112825775 41.4458655164059 0,2.14777940751606 41.4458408814382 0,2.14784802932487 41.4458571527675 0,2.14788992466693 41.4458574631107 0,2.14794100379577 41.4458420784884 0,2.14796556260564 41.4457949714679 0,2.14797190114262 41.4457679961732 0,2.1479572331235 41.4457453689954 0,2.14786748700564 41.4457424523741 0,2.14781077645896 41.4457307730037 0,2.14775110288043 41.4457168198 0,2.14773332456904 41.4457031769649 0,2.14773100977056 41.4456513671832 0,2.14771672492517 41.4455994687167 0,2.14770549154549 41.4455430891492 0,2.14773609435525 41.4454915232479 0,2.14773688992667 41.4454307290937 0,2.14771961261969 41.4453788084554 0,2.14771715050859 41.4453382568477 0,2.14773264339181 41.4452978382651 0,2.14772994554978 41.4452752997403 0,2.14772138058005 41.445243710332 0,2.14772454987093 41.4452302226903 0,2.14772546330856 41.4451604219918 0,2.1477319492057 41.4451221885303 0,2.14773814044318 41.4451064714231 0,2.14775372164965 41.4450592979289 0,2.14774879740506 41.4449781947098 0,2.14773777035068 41.4449060536913 0,2.14772656652756 41.4448474224845 0,2.14772727369419 41.4447933832304 0,2.14775221528576 41.4447170049814 0,2.14779540625539 41.4446182433824 0,2.14784387495518 41.4445735653576 0,2.14788019697657 41.4445423084607 0,2.14791053403781 41.4445110072206 0,2.14799467646047 41.4444846081995 0,2.14809671467348 41.4444628453544 0,2.14818062136681 41.4444544592836 0,2.14827063074372 41.44443711092 0,2.14837847705708 41.4444289019523 0,2.14849823430419 41.4444252847577 0,2.14892897191332 41.444441983425 0,2.14894792704494 41.4443655606189 0,2.14893642798576 41.4443294458799 0,2.14889500440521 41.4442931097435 0,2.14878774693504 41.44425628647 0,2.14863847755786 41.4442281595975 0,2.14849507545789 41.4442090833783 0,2.14838171569499 41.4441812219733 0,2.14820234552063 41.4441663828179 0,2.14802309325003 41.4441425368394 0,2.14786173686272 41.4441233268568 0,2.14765173532882 41.444162304434 0,2.14756154935425 41.4441931621307 0,2.14753831707963 41.4441389454734 0,2.14747905763831 41.4440934692389 0,2.14736000841563 41.4440430461218 0,2.14725340082428 41.4439566854436 0,2.14723644856927 41.4438799967346 0,2.14723064059182 41.4438664425545 0,2.14720764456319 41.4437942127456 0,2.14713084389005 41.4437170803313 0,2.14699982593372 41.4436665681043 0,2.14695863978558 41.4436122181958 0,2.1468095496841 41.443570579155 0,2.14672617494609 41.4435384347972 0,2.14666839164132 41.4433803763747 0,2.14665766103283 41.4432857188911 0,2.14666781825978 41.4431957200606 0,2.14668087935468 41.4431124983316 0,2.14671476917598 41.4430384385175 0,2.14671550663543 41.4429821476248 0,2.14679706808851 41.4429242043618 0,2.14686419834057 41.4428256206334 0,2.14686791443626 41.4425419145073 0,2.14688693037384 41.4424609887615 0,2.14690565135106 41.4424025793717 0,2.14694754446086 41.4424028900371 0,2.14702522800409 41.4424124734912 0,2.14708478046508 41.4424354335936 0,2.14714498159297 41.4424088576696 0,2.14719849039871 41.4424362766163 0,2.14724385414946 41.4424518309373 0,2.14726074931495 41.442435387031 0))","2015080224",,,,,,"-1","0","-1",,,
"POLYGON Z ((1.66950822774541 41.6302091580167 0,1.66951285736188 41.62998403761 0,1.66831263946094 41.629970137671 0,1.668317273198 41.6297450173644 0,1.66771716665047 41.6297380627518 0,1.66770789495034 41.6301883032464 0,1.66740783966906 41.630184824711 0,1.66740320269652 41.6304099449171 0,1.66590292186509 41.6303925403588 0,1.66591220619069 41.6299423002111 0,1.66561215226948 41.6299388170053 0,1.66560750908976 41.6301639370564 0,1.66500739931921 41.6301569682412 0,1.66500275400001 41.6303820882283 0,1.66470269815068 41.6303786026188 0,1.66469805173526 41.6306037225693 0,1.66379788137452 41.6305932609609 0,1.66380253091996 41.6303681410927 0,1.66350247528219 41.6303646523514 0,1.66350712581805 41.6301395325013 0,1.66320707127653 41.6301360430045 0,1.66322567706403 41.6292355636213 0,1.66352572743236 41.6292390530084 0,1.66353037770365 41.629013933112 0,1.66383042708163 41.6290174216888 0,1.66383972537896 41.6285671818133 0,1.66413977272333 41.6285706695523 0,1.66415836451033 41.6276701895805 0,1.66445840773472 41.6276736764269 0,1.66446305450606 41.6274485563834 0,1.66476309674014 41.6274520424195 0,1.66477238803787 41.6270018022498 0,1.6653724684919 41.6270087718639 0,1.66536782495579 41.6272338920082 0,1.66626794916257 41.62724434064 0,1.66627258956917 41.6270192204135 0,1.66657263003388 41.6270227016977 0,1.66657726934452 41.6267975814346 0,1.66687730881885 41.6268010619085 0,1.66688194703356 41.6265759416088 0,1.66718198551753 41.6265794212725 0,1.66718662263632 41.6263543009362 0,1.66778669767627 41.6263612578603 0,1.66779133265604 41.62613613746 0,1.66809136921201 41.6261396147204 0,1.66809600309594 41.6259144942836 0,1.6683960386615 41.6259179707338 0,1.66840530418499 41.6254677297776 0,1.66960543862951 41.6254816275316 0,1.66961006713986 41.6252565069303 0,1.6708101982547 41.6252703920498 0,1.6708286950806 41.6243699091156 0,1.67112872381866 41.6243733783293 0,1.67112410073414 41.624598499104 0,1.67172416045413 41.6246054352375 0,1.67170567593458 41.6255059184618 0,1.67200571004573 41.6255093854634 0,1.67200108982748 41.6257345062735 0,1.6723011250343 41.6257379725195 0,1.67231036333203 41.6252877308354 0,1.67261039650521 41.625291196244 0,1.67261963250657 41.6248409544684 0,1.67201957038504 41.6248340229773 0,1.6720288103484 41.6243837812736 0,1.67262886829774 41.6243907126557 0,1.67262425042843 41.6246158335667 0,1.67322431067404 41.624622761872 0,1.67322892645727 41.6243976409066 0,1.67442904340645 41.6244114880147 0,1.67443365496503 41.6241863669311 0,1.67503371166842 41.6241932857339 0,1.67503832108849 41.6239681645867 0,1.67533834847585 41.6239716227867 0,1.67534295680046 41.623746501603 0,1.67594300964643 41.6237534156003 0,1.6759476158326 41.623528294353 0,1.67654766680221 41.6235352051648 0,1.67655227084999 41.6233100838539 0,1.6774523445683 41.6233204441192 0,1.67745694543476 41.6230953227176 0,1.67775696906926 41.6230987745466 0,1.6777615688404 41.6228736531087 0,1.67806159148427 41.6228771041278 0,1.6780661901601 41.6226519826535 0,1.67866623351889 41.6226588822892 0,1.6786708300565 41.6224337607514 0,1.67987091322978 41.6224475505212 0,1.67987550554335 41.6222224288657 0,1.68017552542439 41.6222258743242 0,1.68019388998451 41.6213253875012 0,1.68049390574615 41.6213288320686 0,1.68048472565636 41.6217790755528 0,1.68078474355602 41.6217825193916 0,1.68080309935515 41.620882032278 0,1.68110311313547 41.6208854752258 0,1.68109852530687 41.6211105970451 0,1.68139854018227 41.6211140392373 0,1.6813801925175 41.6220145265304 0,1.68168021161669 41.622017968048 0,1.68167103955704 41.6224682116931 0,1.68407121091507 41.6224957160874 0,1.68412878986683 41.6224963752888 0,1.68437221845657 41.6229411964271 0,1.6851487026288 41.6241522752517 0,1.68592718380919 41.625266421338 0,1.68610410484889 41.6254623460583 0,1.68693625907071 41.6264801467547 0,1.68845387011144 41.6281068624774 0,1.68903674868804 41.6286758282389 0,1.68964625970336 41.6292063151435 0,1.68999543393075 41.6298307819766 0,1.6901363351768 41.63053043512 0,1.69035161681949 41.631386057172 0,1.6905199338183 41.6320084621916 0,1.69032885465787 41.6325104301186 0,1.69077130694102 41.6324798997561 0,1.6907667508844 41.6327050219932 0,1.69106682067908 41.632708439725 0,1.69103493413587 41.6342842953132 0,1.69013470299292 41.6342740392044 0,1.69013014443434 41.6344991613137 0,1.68983006644682 41.6344957410176 0,1.68981638732899 41.6351711072092 0,1.68921622524794 41.6351642641065 0,1.68922078709303 41.6349391421057 0,1.68862062730687 41.6349322959243 0,1.68862519118727 41.634707173968 0,1.6883251124157 41.6347037497296 0,1.68832054749169 41.6349288716589 0,1.68682014919519 41.6349117385854 0,1.68682928942731 41.6344614949869 0,1.68712936689543 41.6344649231139 0,1.6871339358899 41.6342398012737 0,1.68653378309282 41.6342329442905 0,1.68652921201118 41.6344580660767 0,1.68502882571102 41.6344409097796 0,1.68503340201057 41.6342157881283 0,1.68443324994211 41.6342089201817 0,1.68444240655923 41.6337586769591 0,1.68234189057115 41.6337346148573 0,1.68233730498377 41.6339597362841 0,1.68053685848184 41.6339390809231 0,1.68053226658092 41.6341642021783 0,1.67933196578362 41.6341504161677 0,1.67934115788163 41.6337001738648 0,1.67904108490012 41.6336967254587 0,1.6790456819142 41.6334716043205 0,1.67874561002853 41.6334681551584 0,1.67875020803384 41.633243034038 0,1.678450137244 41.63323958412 0,1.67844553819519 41.6334647052132 0,1.67814546641418 41.633461254485 0,1.6781546665465 41.6330110123435 0,1.67785459690486 41.6330075608865 0,1.677859197936 41.632782439829 0,1.67605878744696 41.6327617148057 0,1.67605418015488 41.6329868357003 0,1.67575411087998 41.6329833787619 0,1.67575871921555 41.6327582578945 0,1.67515858291004 41.632751341723 0,1.67516319328012 41.6325262209007 0,1.67486312624953 41.6325227616675 0,1.67486773761062 41.6322976408631 0,1.67306734279018 41.632276869184 0,1.67307196035948 41.6320517485336 0,1.6715716380045 41.632034417404 0,1.67157626073843 41.6318092968805 0,1.67127619746862 41.6318058283328 0,1.67128082119336 41.6315807078274 0,1.67158088341975 41.6315841763478 0,1.67159012862459 41.6311339352546 0,1.67129006848501 41.6311304667887 0,1.67129469205191 41.6309053462555 0,1.67249492875226 41.6309192153121 0,1.67249954809306 41.6306940946606 0,1.67339972304016 41.6307044881501 0,1.6734043391983 41.6304793674076 0,1.67400445400562 41.6304862924312 0,1.67400906802455 41.630261171625 0,1.67160861840308 41.630233452957 0,1.67160399603736 41.6304585735453 0,1.67100388207103 41.6304516359941 0,1.67099463300832 41.6309018770338 0,1.67039451507902 41.6308949362416 0,1.67038988838197 41.631120056693 0,1.6691896489817 41.6311061656036 0,1.66919427985226 41.6308810452613 0,1.66829410398544 41.6308706188048 0,1.66829873793341 41.6306454985353 0,1.6685987954596 41.6306489747764 0,1.66860342831149 41.6304238544703 0,1.66920354143532 41.6304308045491 0,1.6692081721478 41.630205684179 0,1.66950822774541 41.6302091580167 0,1.66950359807627 41.630434278414 0,1.66980365476991 41.6304377514959 0,1.66980828339571 41.6302126310713 0,1.66950822774541 41.6302091580167 0),(1.68386057983068 41.6328513196481 0,1.68384683919091 41.6335266844171 0,1.68324669380064 41.633519810368 0,1.68326502289754 41.6326193242069 0,1.68356509139256 41.6326227615149 0,1.68356051024004 41.6328478830961 0,1.68386057983068 41.6328513196481 0))","2015080225",,,,,,"-1","0","-1",,,
